label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,lm_63,lm_64,lm_65,lm_66,lm_67,lm_68,lm_69,lm_70,lm_71,lm_72,lm_73,lm_74,lm_75,lm_76,lm_77,lm_78,lm_79,lm_80,lm_81,lm_82,lm_83
D,0.35898554,0.5002672,0.40664414,0.35763055,0.5181554,0.53119737,0.4497834,0.4879078,0.47226116,0.4878257,0.59531623,0.45792276,0.48632523,0.47000512,0.48230463,0.4494568,0.5359651,0.2586397,0.6838632,0.5707226,0.33389986,0.5637083,0.5989349,0.535436,0.57719916,0.4560895,0.666542,0.5738461,0.5702746,0.5564802,0.42441607,0.40642625,0.4199598,0.5482122,0.48747665,0.5692048,0.33934683,0.5082468,0.47821724,0.4586406,0.52894604,0.58155507,0.4424139,0.49854982,0.43463713,0.4433341,0.5996926,0.5438433,0.29121536,0.57593197,0.50141054,0.45638633,0.5199641,0.48668894,0.4651819,0.5512646,0.6499544,0.45198697,0.70703983,0.43877023,0.48200893,0.5812487,0.5547765,0.62755144,0.28367782,0.46441808,0.47793597,0.67833847,0.5525603,0.3428966,0.55348843,0.6184525,0.47518057,0.42216107,0.5182513,0.44571856,0.5312277,0.5259819,0.5832314,0.4839362,0.30332434,0.52710897,0.49102414,0.5156532
D,0.53046757,0.52374536,0.4150092,0.46256453,0.5304877,0.42127612,0.70863307,0.3420096,0.4240481,0.4506711,0.2404671,0.5732679,0.52525043,0.6351808,0.27815437,0.42065245,0.36814046,0.60825485,0.5273147,0.43612647,0.47860128,0.589898,0.42695752,0.3121736,0.4061779,0.44062582,0.36376625,0.5413015,0.7697782,0.53670335,0.5772833,0.4879427,0.45396018,0.59495753,0.5315558,0.38393378,0.57114804,0.52540296,0.63384956,0.51775,0.4475385,0.47721618,0.50631547,0.4339554,0.3807634,0.3707819,0.37863767,0.5165894,0.5252871,0.54275095,0.4949068,0.53210694,0.51840794,0.5909802,0.49818218,0.5441696,0.6860011,0.4957538,0.6646223,0.5840146,0.6288564,0.5832191,0.35524622,0.4582355,0.41056696,0.49243283,0.35652098,0.6995842,0.62168473,0.27553195,0.5035994,0.62883043,0.70118344,0.41024554,0.46859056,0.58497566,0.5062383,0.46770248,0.5161745,0.44468722,0.33131224,0.5764811,0.48482588,0.4460406
D,0.54663485,0.456531,0.41291136,0.27914974,0.48331466,0.42478073,0.4167512,0.61306053,0.33866423,0.50374985,0.4993771,0.51545686,0.77010036,0.3000037,0.53439164,0.5139607,0.56266564,0.43036816,0.60173166,0.4790745,0.5473789,0.61601704,0.43060967,0.550841,0.48982546,0.5594063,0.4618587,0.50220776,0.5828676,0.3069082,0.69929075,0.46619716,0.6140286,0.5959951,0.5040132,0.42189643,0.52090764,0.71243197,0.2709391,0.6098717,0.44876638,0.22018138,0.3161724,0.39989275,0.38263544,0.4804278,0.51545084,0.57448,0.5909326,0.4451327,0.6567413,0.5772508,0.67630106,0.56308645,0.4332066,0.43040934,0.37054616,0.41365895,0.49536592,0.43003765,0.47047776,0.5519123,0.46350974,0.8186835,0.4680681,0.7398613,0.42659858,0.42538506,0.6912239,0.60079265,0.48636025,0.41070536,0.60326797,0.51410425,0.6467309,0.3976595,0.47614166,0.56515735,0.5471742,0.42062438,0.5337658,0.5066897,0.386347,0.6378908
D,0.34747857,0.4734391,0.58897567,0.5722707,0.4790382,0.35089505,0.40241233,0.39123678,0.31582206,0.6599738,0.70408404,0.42670852,0.30730045,0.516182,0.50481266,0.5948596,0.52413887,0.51323926,0.39307255,0.48256803,0.6051867,0.6701925,0.51620716,0.54261786,0.47700575,0.5502179,0.34166437,0.58714163,0.6862762,0.48579946,0.5364124,0.3933934,0.63267946,0.4656962,0.41526443,0.5215372,0.44964954,0.429766,0.41446805,0.3106029,0.38456327,0.63927376,0.59273034,0.49054947,0.49314818,0.36113042,0.6032138,0.44190064,0.57066023,0.46058047,0.42605957,0.6682399,0.49266484,0.58463514,0.542194,0.42447373,0.61343175,0.3962453,0.44072464,0.39366993,0.4837119,0.5056956,0.38295832,0.4200666,0.48415115,0.6073779,0.4059059,0.57990074,0.42194578,0.5475587,0.62139136,0.6144401,0.5020769,0.5045604,0.3303489,0.6198367,0.41712934,0.44983065,0.55415726,0.3606808,0.5105702,0.67151517,0.6132842,0.45921755
D,0.6906068,0.5628442,0.64911646,0.36539793,0.61921024,0.5897272,0.51327085,0.4694424,0.33038288,0.55535793,0.6151869,0.355075,0.5858337,0.50180113,0.50791395,0.53835136,0.6913716,0.5005214,0.52020603,0.48640922,0.3967768,0.43130413,0.4833527,0.53192157,0.7334037,0.42425162,0.5783497,0.6136809,0.557579,0.63064015,0.5176416,0.5003939,0.6425183,0.41913083,0.6125437,0.5629822,0.6683464,0.4352195,0.4496424,0.5265336,0.4255752,0.42091906,0.6636656,0.5487688,0.5558044,0.37158662,0.48863754,0.6178388,0.5985774,0.5887501,0.7110873,0.34124118,0.58326536,0.5280167,0.40816426,0.46449372,0.5379801,0.4234699,0.6297963,0.5349748,0.5392916,0.34268904,0.530436,0.44052324,0.4192475,0.5071732,0.5385285,0.6497576,0.53035945,0.6418631,0.38185406,0.53608066,0.5565633,0.45808375,0.3651054,0.5702907,0.59921634,0.5420183,0.4901914,0.43998536,0.5210841,0.6237934,0.50232977,0.49921024
D,0.5963857,0.3536609,0.4947056,0.5468113,0.46827632,0.5983115,0.45110667,0.4203303,0.5324615,0.73692214,0.46700436,0.44962275,0.4328121,0.3706434,0.38538444,0.48958635,0.335801,0.5813672,0.6786978,0.6507105,0.47517687,0.54355955,0.4533785,0.23385635,0.5513147,0.43323672,0.7395113,0.4314032,0.5564188,0.5886691,0.5626639,0.47475833,0.5815676,0.5571008,0.5008895,0.35996035,0.55215204,0.6316027,0.60231006,0.60780704,0.41301572,0.6067288,0.25257367,0.514141,0.57415783,0.50105035,0.29763943,0.476215,0.5790388,0.59819657,0.6328188,0.45733243,0.6162362,0.6361672,0.42018992,0.57790434,0.5192765,0.48217636,0.5151588,0.576786,0.6369878,0.4891735,0.3916913,0.6391961,0.48868233,0.44672123,0.5888251,0.5547608,0.51231545,0.44051522,0.47436103,0.5476171,0.46616995,0.4753617,0.41998678,0.5814178,0.44715223,0.54891616,0.5028336,0.44430816,0.6886502,0.5126122,0.3821964,0.697137
D,0.6752781,0.48163116,0.50901777,0.5850942,0.5518381,0.59623694,0.51183784,0.4592422,0.5132286,0.39367205,0.4748594,0.5049229,0.5403121,0.6724576,0.40185583,0.65844095,0.5437392,0.26224622,0.625373,0.49048552,0.6533662,0.43939373,0.46154583,0.57851845,0.33207577,0.4292617,0.34871578,0.402372,0.66305476,0.4028756,0.42577535,0.21831444,0.43563432,0.19155234,0.52943265,0.57759446,0.54422766,0.34786087,0.49340686,0.5440596,0.46124858,0.37066144,0.5947176,0.3790566,0.54731596,0.5020141,0.6476505,0.7301682,0.44322643,0.3820511,0.51415,0.50350034,0.56131154,0.42410085,0.42442524,0.4906059,0.53017086,0.3865121,0.48743927,0.4921344,0.5657339,0.49180925,0.6158515,0.5656536,0.32223186,0.4767342,0.61605865,0.40699905,0.5269671,0.5375985,0.5142673,0.46189567,0.50493604,0.44377437,0.4279793,0.5924738,0.4695466,0.7360508,0.3541175,0.5126805,0.41875994,0.5774323,0.38600618,0.6122659
D,0.6342016,0.42498612,0.4646259,0.54487365,0.595431,0.5598127,0.47804052,0.7105506,0.6193433,0.40478516,0.5038458,0.70552856,0.5404523,0.5030445,0.459841,0.3907348,0.49210104,0.48632333,0.35095966,0.41335672,0.5952669,0.3811022,0.48067844,0.546394,0.5519862,0.65697056,0.46841276,0.50176185,0.67341644,0.43634608,0.4975817,0.5117315,0.4861399,0.5994147,0.26124796,0.45259643,0.57150567,0.4096309,0.41925913,0.46048662,0.6473092,0.5220265,0.48553485,0.38375682,0.52105904,0.3607449,0.28536603,0.4590511,0.264359,0.4709404,0.6109601,0.65651524,0.5866954,0.60010654,0.4675951,0.42475122,0.54964846,0.57958186,0.54028356,0.4996917,0.37096837,0.29889858,0.502685,0.62259287,0.38754928,0.5362332,0.5511595,0.54067576,0.40373626,0.3278644,0.40547568,0.51082724,0.4264778,0.47959226,0.47504592,0.4660156,0.5157267,0.40069023,0.5571846,0.40061775,0.5203038,0.44115096,0.43382135,0.49349514
D,0.53760624,0.5491308,0.53174996,0.3021567,0.53704107,0.5374591,0.5012072,0.5764934,0.5327898,0.37418193,0.6552168,0.5443578,0.37185526,0.44285962,0.45107278,0.542688,0.57896197,0.51442903,0.5495909,0.5395928,0.2744664,0.40474895,0.25821465,0.42140216,0.47653505,0.36998534,0.46142668,0.53853637,0.51925105,0.44990364,0.39196885,0.56505394,0.568807,0.62544096,0.42363277,0.31536797,0.54128444,0.3093081,0.49511388,0.38609245,0.48452115,0.35672286,0.43568647,0.423107,0.5140898,0.63098615,0.5331897,0.45651153,0.6091588,0.53508604,0.2585752,0.43901873,0.4446586,0.46021417,0.4688856,0.46972567,0.5943417,0.6657978,0.49547395,0.5014188,0.6252026,0.32934245,0.40695736,0.4848461,0.4808889,0.56124955,0.4541527,0.51955956,0.66811025,0.5736031,0.7477528,0.4684363,0.48796505,0.55893975,0.5011781,0.4791402,0.43745062,0.5221175,0.45049974,0.51755834,0.4372286,0.5612577,0.43167868,0.44246557
D,0.4178069,0.66125107,0.46476588,0.53019977,0.33025235,0.5675038,0.26865178,0.65797716,0.4544125,0.5101634,0.47568855,0.49934134,0.4650255,0.540983,0.7437271,0.4850819,0.6981931,0.6059965,0.54217917,0.6053527,0.68912446,0.3094294,0.48260406,0.6659066,0.48244822,0.46496618,0.4522951,0.47694984,0.44877794,0.5105078,0.3564998,0.47355884,0.4859865,0.32148808,0.48027748,0.57623523,0.4609105,0.42815456,0.49699146,0.5988112,0.53409064,0.5909649,0.46605337,0.50228107,0.5587016,0.5145127,0.3754619,0.4476325,0.33562052,0.5315431,0.57794875,0.5730889,0.44503653,0.41480002,0.52062684,0.483518,0.6541226,0.39073938,0.48623416,0.40259957,0.43117154,0.56905365,0.5167733,0.45227104,0.6936426,0.4816883,0.5456446,0.34346712,0.4248529,0.4251144,0.700925,0.3968089,0.5587999,0.55487883,0.62207496,0.45439753,0.59449023,0.38268286,0.5163444,0.6309179,0.4038813,0.49369216,0.6133892,0.442263
D,0.6531552,0.5744175,0.42833018,0.43819252,0.28735897,0.50782824,0.48590183,0.6317854,0.47948712,0.45637366,0.45721793,0.40878373,0.6359968,0.66769725,0.42415494,0.4391029,0.4531568,0.43686074,0.5386742,0.5686419,0.33204854,0.6879897,0.5341738,0.40322635,0.40396363,0.4316158,0.5168974,0.7493061,0.65951914,0.5133561,0.50769633,0.3936973,0.4956686,0.5388761,0.43245035,0.3751832,0.5387601,0.46876144,0.51482177,0.6095759,0.4534695,0.3053513,0.53826064,0.6182026,0.45189336,0.52996993,0.36528343,0.28780097,0.5842259,0.38369572,0.43346205,0.51969314,0.53910863,0.4909775,0.5836942,0.33644146,0.5018614,0.5002177,0.5674983,0.42221656,0.52443963,0.5479747,0.5855375,0.6966327,0.40388137,0.4627077,0.30196756,0.30889565,0.5462193,0.53436744,0.6455265,0.6579682,0.35290736,0.43267703,0.55154043,0.5859161,0.3964303,0.36543083,0.49461493,0.36965215,0.5284615,0.5239848,0.45207733,0.34453863
D,0.5495412,0.61942536,0.46700078,0.4392629,0.3764023,0.4988208,0.36998558,0.6109086,0.49486253,0.49249312,0.47333467,0.42596617,0.5450267,0.5276645,0.7028094,0.52862805,0.67663896,0.40024424,0.45899767,0.56920165,0.65796447,0.4518326,0.40688112,0.6518889,0.6573287,0.32123002,0.5930396,0.51668787,0.42991135,0.46788573,0.42771506,0.48766539,0.595282,0.6269924,0.67900455,0.47469586,0.56103003,0.52234286,0.51408565,0.60306215,0.5956129,0.5121066,0.4532904,0.50912637,0.449706,0.5125211,0.46105447,0.6484629,0.5512073,0.57780564,0.44711158,0.5333498,0.5163169,0.49840927,0.3871295,0.67881846,0.5927197,0.5521793,0.4615421,0.59756315,0.5978508,0.43503773,0.47165108,0.43123448,0.4907126,0.39282966,0.44645092,0.35445052,0.49375775,0.53734183,0.4142015,0.51789695,0.36628866,0.396965,0.5552273,0.4825976,0.6215662,0.49583742,0.5128022,0.5416241,0.51244867,0.5029688,0.4669652,0.28210384
D,0.55475825,0.4307398,0.5280734,0.5962201,0.34305882,0.5905691,0.5082215,0.45445287,0.56063855,0.48269847,0.46021286,0.34871945,0.4828382,0.5702585,0.4289589,0.53692496,0.36786795,0.405914,0.42472005,0.33740693,0.48134518,0.56823635,0.55520177,0.49178717,0.4769165,0.42094037,0.6980621,0.4465287,0.5100771,0.49708003,0.41748708,0.40780255,0.6402223,0.63615143,0.5249264,0.4345149,0.556298,0.4970022,0.40314877,0.5438737,0.71547985,0.41152227,0.56616217,0.560092,0.66801083,0.34079635,0.41643775,0.4841728,0.6273972,0.40883154,0.4289374,0.48423445,0.39357886,0.4778084,0.45267648,0.38357496,0.5528024,0.6175932,0.5013918,0.27950427,0.53740466,0.38665822,0.4315458,0.52566475,0.5204817,0.46619573,0.3684104,0.3090433,0.5475738,0.5238127,0.6312974,0.44142932,0.45310274,0.35563213,0.48255324,0.5544636,0.4751194,0.51128227,0.63815165,0.49195498,0.56985635,0.4629793,0.490077,0.4524913
D,0.7227379,0.6538165,0.5095878,0.55070025,0.602395,0.6693782,0.41251788,0.46194986,0.659756,0.50750655,0.5127035,0.4934279,0.5530633,0.51868105,0.42911172,0.43886513,0.55181265,0.48709673,0.56811863,0.55733025,0.510453,0.56631505,0.5289062,0.52171236,0.36221647,0.46627474,0.4377961,0.51771575,0.6119021,0.5639944,0.47164324,0.6219792,0.48050615,0.48122817,0.58022803,0.45959094,0.47430032,0.55618614,0.46259555,0.6298939,0.6044639,0.42127565,0.39404988,0.4477548,0.71459645,0.56011605,0.40534046,0.6538403,0.69715667,0.54161334,0.30813017,0.5103287,0.54105,0.69178236,0.54821855,0.53402406,0.5586805,0.6639728,0.46391925,0.55981237,0.5291977,0.41173345,0.39692768,0.52407426,0.4849886,0.40462047,0.5209002,0.58977973,0.429524,0.43534154,0.35943305,0.503215,0.5856673,0.4157499,0.49765676,0.38295284,0.5845743,0.40307325,0.40639472,0.5964297,0.58446175,0.67356724,0.7625046,0.39765713
D,0.70036036,0.25324354,0.44224215,0.41196728,0.46664461,0.5286208,0.39608225,0.53261036,0.54851323,0.65893424,0.46536896,0.53691363,0.51327324,0.5605341,0.30001885,0.6368296,0.36348602,0.4626275,0.5137997,0.62406796,0.4840395,0.44253343,0.5826705,0.69086444,0.47358257,0.40243405,0.34989774,0.35442427,0.52701944,0.47187486,0.57744396,0.46363944,0.29910946,0.46992433,0.4646942,0.5163251,0.45607167,0.47841915,0.42248887,0.32400224,0.6054959,0.37903276,0.4025064,0.71314734,0.44890204,0.41547197,0.6095195,0.30192935,0.22860813,0.45357817,0.53813386,0.667212,0.57392585,0.6131795,0.56823736,0.49911,0.5257413,0.5024703,0.66961294,0.48559922,0.2188017,0.34856302,0.55742437,0.36951083,0.49997148,0.53863287,0.5769303,0.5289259,0.43113965,0.2168844,0.39694434,0.38999948,0.5150159,0.32367325,0.49896884,0.6048453,0.49013576,0.5803477,0.39836514,0.5522394,0.47167787,0.5082838,0.3731484,0.6241356
D,0.47689003,0.5481154,0.7078927,0.4443318,0.4649441,0.4207731,0.60356665,0.59176046,0.6288729,0.669319,0.3579137,0.49538726,0.46507156,0.40356144,0.5692865,0.43887755,0.65823925,0.57365686,0.39839265,0.49910527,0.55808187,0.6386993,0.3498564,0.57635427,0.58762336,0.51595855,0.62895375,0.3179096,0.46971852,0.4068625,0.49816698,0.5123083,0.5156706,0.34393924,0.626194,0.52469593,0.4773028,0.39223146,0.6245064,0.71379507,0.7149733,0.5231054,0.6058669,0.5518391,0.4157057,0.56641597,0.6188098,0.32251358,0.40404606,0.41157532,0.56275254,0.35968548,0.46978337,0.5041518,0.42446017,0.5492797,0.5874136,0.3057934,0.4344301,0.53804266,0.6519871,0.5381711,0.49859986,0.3772769,0.543959,0.5248109,0.6171892,0.5680796,0.444486,0.6817875,0.49713954,0.4878979,0.6075815,0.5168504,0.49349013,0.46973628,0.40830716,0.5385797,0.44236702,0.42044577,0.5173447,0.47756392,0.6087249,0.6762419
D,0.4710521,0.5061081,0.4709556,0.46563768,0.4799481,0.50991833,0.48619652,0.35470194,0.3967654,0.5395276,0.4426034,0.44058582,0.5274907,0.5575267,0.7633087,0.45867968,0.64512414,0.61039865,0.3146699,0.6420685,0.48586208,0.35302353,0.58053476,0.7245121,0.41419017,0.51457727,0.5658084,0.38566956,0.3998689,0.58363605,0.54421085,0.6396301,0.61696005,0.51324576,0.51171875,0.54929847,0.39756554,0.42813185,0.40056494,0.3515365,0.46977186,0.5852588,0.32674885,0.5029564,0.55303794,0.49702045,0.54912895,0.3385057,0.48677233,0.46859717,0.52285326,0.53692424,0.4839421,0.56922877,0.53540534,0.578057,0.56460017,0.53869784,0.3497418,0.68275386,0.43072575,0.36682683,0.5672947,0.4698196,0.57712716,0.41130227,0.5142635,0.4886758,0.60223365,0.4624833,0.5803386,0.37917605,0.62319654,0.6420658,0.573297,0.49835616,0.7055465,0.45278925,0.6185418,0.6372782,0.37567124,0.57152414,0.5718724,0.250503
D,0.3021859,0.41185206,0.47153682,0.55753267,0.5202149,0.567338,0.51201475,0.40972605,0.5540028,0.49602184,0.5538486,0.5037532,0.5992305,0.605047,0.4415291,0.4676176,0.36979288,0.73398083,0.45482838,0.4561763,0.44930592,0.40971923,0.61066717,0.5118256,0.48171553,0.34207126,0.5385452,0.41371453,0.4941883,0.47942838,0.62906224,0.57173896,0.6008827,0.3606314,0.5841902,0.57506657,0.52187824,0.4672829,0.5327323,0.41443378,0.5455314,0.5301786,0.61723393,0.49684852,0.3562459,0.47377792,0.6924639,0.4872585,0.51103044,0.5721845,0.34756994,0.5403264,0.42233956,0.5768944,0.35870558,0.5105474,0.7294009,0.53866184,0.56242734,0.5640825,0.6856866,0.5650936,0.51786053,0.54745936,0.56550527,0.46539515,0.4605589,0.5088345,0.58027864,0.42923757,0.43217382,0.6514039,0.60271686,0.6041963,0.46774533,0.45151126,0.5636789,0.44503587,0.43714163,0.5383072,0.51698357,0.34355402,0.5125336,0.49968597
D,0.46218184,0.5658684,0.4773755,0.52531594,0.40704536,0.33625782,0.37239784,0.4751296,0.4150788,0.67143065,0.60358346,0.443538,0.5240693,0.43443587,0.60215336,0.40234452,0.414775,0.38997537,0.4334705,0.45923656,0.5220291,0.5785993,0.54799294,0.5030937,0.66308004,0.52878845,0.5118642,0.5585636,0.68621886,0.44739845,0.47380966,0.5272259,0.62186706,0.3788254,0.4712142,0.63186103,0.4601917,0.661445,0.6748389,0.4716239,0.4866749,0.5546844,0.4599822,0.48085424,0.4039442,0.4252491,0.6867288,0.5431883,0.43636557,0.5175825,0.60117835,0.5713309,0.6825687,0.48816726,0.41492426,0.60811377,0.49681386,0.49423042,0.38889363,0.4045412,0.6787136,0.6604354,0.5956786,0.43682224,0.4549997,0.45297456,0.7346207,0.54360175,0.48925218,0.39115465,0.6181937,0.4528517,0.42537272,0.43300796,0.506444,0.53287715,0.3518452,0.4985523,0.46568778,0.43127558,0.56549305,0.4980774,0.32168028,0.4207478
D,0.59094346,0.4285866,0.3685924,0.6299104,0.64330286,0.47110772,0.47161967,0.5392457,0.3813638,0.47692218,0.5781075,0.40722632,0.5798393,0.58969223,0.5529864,0.70865774,0.6692751,0.4061833,0.4760903,0.5361016,0.42300943,0.57406145,0.6383834,0.40399483,0.44602984,0.39676046,0.43578506,0.45406488,0.5154334,0.4715596,0.50489414,0.32580885,0.464099,0.59959894,0.5199384,0.35622722,0.46498924,0.53124094,0.4348581,0.5540513,0.6543882,0.43899915,0.5670139,0.4113828,0.51603174,0.5493096,0.37500793,0.5714099,0.3849301,0.562878,0.5503162,0.41646367,0.39594647,0.5642354,0.29120636,0.54769987,0.59464586,0.53379107,0.5474029,0.3095824,0.43713766,0.45868954,0.36287034,0.44504258,0.52183187,0.36582196,0.45453694,0.41931236,0.56075346,0.34619525,0.5354449,0.48257822,0.65023875,0.6221838,0.40067303,0.47669914,0.49090374,0.3231281,0.4131137,0.51137286,0.4146967,0.48202336,0.48981994,0.4679169
D,0.6006787,0.5636663,0.40122983,0.5523998,0.6340537,0.6285241,0.6461782,0.6770339,0.6677051,0.37221038,0.4518327,0.5170636,0.5193594,0.4033713,0.45908192,0.57288516,0.59715533,0.44719127,0.47519472,0.5682931,0.48403,0.31507748,0.4834514,0.4392428,0.48323724,0.6556019,0.5579354,0.44179097,0.49383742,0.39873222,0.6036538,0.4572686,0.6200943,0.6309713,0.62662685,0.55691546,0.5678663,0.57053965,0.5350861,0.40085608,0.3118161,0.6165513,0.5105471,0.39352247,0.50493455,0.5197073,0.39860666,0.4007287,0.5246114,0.47265053,0.49248847,0.46388444,0.35557485,0.454696,0.35030597,0.5841072,0.3661813,0.4126798,0.36694604,0.5374522,0.6038482,0.613614,0.4644234,0.5179382,0.53799427,0.44313625,0.44358242,0.4174403,0.4860956,0.57858694,0.4061742,0.5178266,0.4015366,0.37459892,0.47916907,0.39689916,0.57849,0.48425975,0.43770012,0.4352469,0.4843858,0.5385385,0.19139037,0.3886326
D,0.5466351,0.4422264,0.5522256,0.2809655,0.48074237,0.39943194,0.459714,0.4240876,0.67050576,0.52110314,0.48746756,0.5782007,0.66928804,0.5338988,0.48889324,0.64820844,0.49233943,0.49890333,0.46358275,0.6482795,0.4562987,0.5321333,0.6859083,0.6324967,0.5405733,0.5606219,0.53940284,0.34802148,0.47995275,0.6245907,0.5237717,0.7026767,0.50354743,0.58695185,0.4363812,0.44882408,0.4507927,0.5995586,0.43011442,0.4270446,0.49481678,0.4613519,0.49920914,0.42179137,0.4755761,0.35138285,0.49650767,0.4680709,0.6435098,0.5374152,0.53469044,0.49470204,0.42675728,0.5608484,0.42941758,0.51632714,0.25260478,0.52257013,0.47962224,0.35516614,0.46869183,0.5312654,0.34771168,0.6010438,0.5194409,0.5163951,0.5879963,0.52201974,0.40333635,0.36558545,0.482167,0.4395088,0.44791502,0.5683254,0.5710505,0.63357717,0.49180105,0.38898233,0.46585205,0.46049523,0.5743886,0.4446796,0.5423156,0.535273
D,0.6388877,0.42707872,0.39095423,0.5741151,0.4778245,0.45346949,0.6059352,0.47413665,0.4798285,0.5556396,0.5909091,0.60987836,0.6024312,0.4869096,0.5186039,0.5130242,0.40331313,0.5050917,0.44925314,0.40749234,0.53083205,0.4748024,0.41241124,0.50241894,0.29049045,0.5962734,0.4229685,0.5388364,0.615835,0.4989956,0.421391,0.61094683,0.5090251,0.57902145,0.5291116,0.6257449,0.5367593,0.54830635,0.5415678,0.55333644,0.55637467,0.47905257,0.4583443,0.51653254,0.5014286,0.23215297,0.6528248,0.45209846,0.46501946,0.40029702,0.37875485,0.51735985,0.29466844,0.6554704,0.5085846,0.60047346,0.5528885,0.6693063,0.53534716,0.5103405,0.68250203,0.50850105,0.34317607,0.5663266,0.39068353,0.37792808,0.51578224,0.5560981,0.40756398,0.43121684,0.5824801,0.5368707,0.3920755,0.4735209,0.5582823,0.353168,0.4130043,0.5213306,0.42752212,0.6512604,0.35359478,0.44817615,0.5006534,0.56565803
D,0.5737645,0.4227706,0.38621876,0.2850221,0.5841869,0.54900384,0.5199217,0.5254269,0.61260086,0.5690602,0.5595845,0.60339016,0.5373344,0.51374847,0.42690206,0.3090036,0.4108023,0.56554276,0.45063615,0.46907485,0.5709288,0.3206588,0.5756925,0.58066094,0.4928033,0.49543718,0.48163247,0.5662201,0.4228024,0.46726996,0.61847883,0.4551684,0.5399924,0.5072327,0.4726058,0.56495726,0.53749704,0.5437119,0.64852774,0.20987797,0.5142701,0.53717965,0.36833835,0.33382893,0.32581237,0.8619986,0.28739047,0.32219023,0.48314527,0.6344279,0.5730017,0.48467892,0.57886404,0.5804571,0.4904031,0.36998862,0.673055,0.55733943,0.51215136,0.504544,0.62832487,0.6105122,0.2666582,0.28841338,0.57843614,0.56061924,0.3671428,0.45475516,0.57351935,0.46747473,0.61245084,0.22519854,0.53458947,0.53493124,0.5403968,0.5526676,0.5818807,0.5539594,0.5128073,0.4054711,0.34415346,0.6072208,0.48737657,0.4151643
D,0.4520669,0.51768774,0.50442326,0.51462907,0.40142494,0.48727924,0.41320434,0.5220604,0.5615801,0.695444,0.36348528,0.5081377,0.3248577,0.3238203,0.4668971,0.41102415,0.4569696,0.38351065,0.42133385,0.66853845,0.47732455,0.5327942,0.5133642,0.3955291,0.58990437,0.6399951,0.59000504,0.42601112,0.53161824,0.44394472,0.4392096,0.47934029,0.6153225,0.62841403,0.5090775,0.46433556,0.7196282,0.402248,0.6305105,0.60950226,0.4556062,0.5455648,0.53189534,0.4030233,0.5045596,0.5457051,0.5124066,0.373874,0.31438088,0.40581304,0.51483047,0.4768812,0.42614874,0.5897641,0.27108437,0.5976706,0.5153205,0.6694951,0.48069337,0.459467,0.41868284,0.6235785,0.50897354,0.49744883,0.47027272,0.64854485,0.5237783,0.44352585,0.68138325,0.3847199,0.5877191,0.47127372,0.587453,0.4862044,0.6560462,0.4158119,0.5191162,0.40422714,0.61404604,0.38880894,0.51496315,0.5114339,0.4285851,0.5682576
